city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
64.0,0.624,1.0,1.0,0.0,2.0,1.0,12.0,1.0,0.0,5.0,3.0,1.0
30.0,0.897,1.0,1.0,0.0,3.0,0.0,10.0,1.0,0.0,2.0,1.0,0.0
5.0,0.92,1.0,1.0,-1.0,-1.0,0.0,21.0,-1.0,0.0,2.0,1.0,1.0
13.0,0.926,1.0,1.0,0.0,2.0,0.0,6.0,5.0,0.0,1.0,2.0,0.0
51.0,0.903,1.0,-1.0,0.0,2.0,0.0,21.0,0.0,0.0,5.0,-1.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,-1.0,5.0,0.0,5.0,4.0,0.0
64.0,0.624,1.0,0.0,-1.0,2.0,0.0,-1.0,4.0,0.0,3.0,-1.0,0.0
64.0,0.624,1.0,1.0,0.0,2.0,0.0,1.0,7.0,0.0,1.0,2.0,1.0
64.0,0.624,1.0,1.0,0.0,2.0,0.0,6.0,3.0,0.0,1.0,3.0,0.0
95.0,0.855,1.0,0.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0
49.0,0.92,1.0,0.0,-1.0,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.0
5.0,0.92,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0
49.0,0.92,2.0,1.0,0.0,2.0,0.0,9.0,5.0,0.0,1.0,3.0,0.0
94.0,0.802,1.0,1.0,0.0,3.0,0.0,21.0,0.0,0.0,3.0,1.0,0.0
103.0,0.939,1.0,0.0,1.0,2.0,0.0,-1.0,4.0,1.0,1.0,-1.0,0.0
103.0,0.939,1.0,-1.0,-1.0,0.0,0.0,4.0,-1.0,0.0,0.0,1.0,0.0
5.0,0.92,2.0,1.0,0.0,2.0,3.0,4.0,5.0,1.0,1.0,4.0,0.0
30.0,0.897,1.0,-1.0,0.0,3.0,0.0,-1.0,4.0,0.0,5.0,1.0,0.0
5.0,0.92,1.0,0.0,0.0,-1.0,1.0,7.0,4.0,-1.0,1.0,2.0,1.0
39.0,0.555,1.0,1.0,0.0,2.0,-1.0,4.0,2.0,1.0,-1.0,2.0,0.0
5.0,0.92,1.0,-1.0,0.0,4.0,0.0,12.0,3.0,0.0,1.0,2.0,0.0
39.0,0.555,2.0,1.0,-1.0,2.0,-1.0,3.0,3.0,1.0,2.0,1.0,0.0
53.0,0.921,-1.0,1.0,1.0,2.0,0.0,-1.0,5.0,0.0,-1.0,2.0,0.0
5.0,0.92,1.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0
94.0,0.802,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
5.0,0.92,-1.0,-1.0,0.0,2.0,0.0,9.0,2.0,0.0,2.0,-1.0,0.0
13.0,0.926,1.0,1.0,0.0,3.0,0.0,16.0,2.0,0.0,5.0,1.0,0.0
64.0,0.624,1.0,-1.0,1.0,3.0,0.0,9.0,-1.0,-1.0,2.0,1.0,0.0
64.0,0.624,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0
5.0,0.92,2.0,-1.0,0.0,2.0,0.0,21.0,4.0,0.0,5.0,2.0,0.0
118.0,0.865,1.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0
101.0,0.754,1.0,1.0,0.0,-1.0,-1.0,21.0,3.0,-1.0,1.0,2.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,21.0,4.0,1.0,-1.0,1.0,1.0
116.0,0.698,1.0,-1.0,0.0,-1.0,0.0,9.0,-1.0,0.0,4.0,2.0,0.0
13.0,0.926,1.0,1.0,0.0,1.0,0.0,17.0,5.0,0.0,5.0,1.0,0.0
49.0,0.92,1.0,0.0,0.0,2.0,0.0,6.0,1.0,2.0,1.0,1.0,0.0
13.0,0.926,1.0,-1.0,0.0,3.0,0.0,14.0,5.0,0.0,1.0,1.0,1.0
5.0,0.92,0.0,1.0,0.0,2.0,0.0,21.0,5.0,0.0,5.0,2.0,0.0
13.0,0.926,1.0,1.0,0.0,2.0,0.0,10.0,1.0,1.0,2.0,1.0,0.0
74.0,0.893,1.0,0.0,1.0,2.0,-1.0,13.0,4.0,-1.0,1.0,1.0,0.0
5.0,0.92,2.0,1.0,2.0,2.0,0.0,10.0,5.0,0.0,2.0,2.0,0.0
21.0,0.738,1.0,1.0,0.0,2.0,0.0,8.0,6.0,0.0,1.0,1.0,0.0
5.0,0.92,1.0,1.0,1.0,1.0,0.0,2.0,4.0,4.0,0.0,1.0,0.0
82.0,0.89,1.0,-1.0,1.0,2.0,0.0,-1.0,5.0,-1.0,1.0,2.0,0.0
64.0,0.624,1.0,0.0,0.0,2.0,5.0,0.0,3.0,1.0,0.0,4.0,1.0
49.0,0.92,1.0,1.0,1.0,2.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,21.0,3.0,0.0,-1.0,1.0,1.0
30.0,0.897,1.0,1.0,0.0,3.0,0.0,21.0,3.0,0.0,5.0,2.0,0.0
83.0,0.762,1.0,1.0,1.0,1.0,0.0,9.0,3.0,1.0,1.0,1.0,0.0
6.0,0.924,1.0,0.0,1.0,1.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,6.0,5.0,0.0,4.0,1.0,0.0
1.0,0.895,1.0,1.0,0.0,2.0,0.0,21.0,4.0,1.0,5.0,1.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,3.0,4.0,0.0,1.0,2.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,11.0,3.0,0.0,1.0,1.0,0.0
64.0,0.624,1.0,1.0,0.0,3.0,0.0,7.0,2.0,0.0,4.0,3.0,1.0
4.0,0.804,1.0,1.0,0.0,2.0,0.0,10.0,4.0,0.0,0.0,1.0,1.0
30.0,0.897,1.0,1.0,2.0,3.0,0.0,6.0,5.0,0.0,1.0,1.0,0.0
13.0,0.926,1.0,1.0,0.0,4.0,0.0,21.0,2.0,0.0,2.0,3.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,19.0,6.0,1.0,4.0,1.0,1.0
94.0,0.802,1.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0
13.0,0.926,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0
87.0,0.856,-1.0,1.0,0.0,2.0,0.0,21.0,1.0,-1.0,4.0,2.0,0.0
63.0,0.7959999999999999,1.0,1.0,1.0,2.0,-1.0,6.0,3.0,0.0,1.0,3.0,0.0
48.0,0.91,1.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0
5.0,0.92,1.0,1.0,0.0,-1.0,-1.0,8.0,-1.0,0.0,2.0,1.0,0.0
5.0,0.92,-1.0,0.0,0.0,2.0,0.0,2.0,6.0,3.0,1.0,2.0,1.0
5.0,0.92,-1.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0
5.0,0.92,1.0,0.0,0.0,2.0,2.0,7.0,5.0,1.0,1.0,3.0,0.0
64.0,0.624,1.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0
5.0,0.92,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0
116.0,0.698,1.0,1.0,1.0,2.0,0.0,9.0,3.0,1.0,1.0,2.0,1.0
40.0,0.735,1.0,1.0,1.0,2.0,0.0,6.0,3.0,0.0,1.0,1.0,0.0
4.0,0.804,2.0,-1.0,0.0,3.0,0.0,5.0,4.0,-1.0,-1.0,2.0,0.0
116.0,0.698,2.0,0.0,1.0,3.0,0.0,5.0,2.0,1.0,4.0,1.0,1.0
5.0,0.92,1.0,0.0,1.0,-1.0,-1.0,5.0,4.0,4.0,1.0,-1.0,1.0
5.0,0.92,2.0,1.0,-1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0
67.0,0.698,1.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,3.0,0.0
5.0,0.92,1.0,0.0,1.0,2.0,0.0,10.0,3.0,1.0,0.0,2.0,0.0
49.0,0.92,1.0,0.0,0.0,2.0,0.0,13.0,3.0,0.0,5.0,3.0,0.0
21.0,0.738,1.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0
64.0,0.624,1.0,1.0,1.0,4.0,0.0,4.0,1.0,5.0,2.0,1.0,0.0
5.0,0.92,1.0,0.0,1.0,2.0,0.0,1.0,4.0,3.0,-1.0,1.0,1.0
48.0,0.91,1.0,0.0,0.0,1.0,1.0,21.0,4.0,0.0,5.0,1.0,1.0
59.0,0.8240000000000001,1.0,1.0,-1.0,2.0,0.0,4.0,6.0,4.0,1.0,1.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,3.0,13.0,2.0,0.0,5.0,1.0,0.0
5.0,0.92,1.0,-1.0,0.0,3.0,-1.0,20.0,4.0,0.0,5.0,2.0,0.0
100.0,0.795,1.0,1.0,-1.0,2.0,0.0,21.0,2.0,1.0,1.0,1.0,0.0
46.0,0.7659999999999999,2.0,0.0,1.0,2.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0
64.0,0.624,1.0,0.0,1.0,2.0,0.0,3.0,2.0,-1.0,1.0,2.0,0.0
48.0,0.91,-1.0,1.0,0.0,2.0,0.0,7.0,5.0,0.0,1.0,2.0,0.0
30.0,0.897,1.0,-1.0,0.0,3.0,5.0,21.0,0.0,-1.0,2.0,1.0,0.0
11.0,0.55,1.0,1.0,1.0,2.0,0.0,5.0,4.0,0.0,1.0,4.0,0.0
103.0,0.939,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,-1.0,0.0,2.0,0.0
5.0,0.92,1.0,1.0,0.0,3.0,0.0,9.0,2.0,0.0,1.0,3.0,0.0
55.0,0.878,-1.0,0.0,1.0,3.0,0.0,9.0,-1.0,-1.0,1.0,1.0,0.0
89.0,0.866,1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,4.0,1.0,1.0,0.0
43.0,0.698,1.0,-1.0,0.0,-1.0,0.0,19.0,6.0,-1.0,1.0,1.0,0.0
64.0,0.624,1.0,1.0,0.0,2.0,0.0,21.0,3.0,0.0,1.0,1.0,1.0
49.0,0.92,2.0,1.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,1.0,0.0
74.0,0.893,1.0,1.0,2.0,2.0,0.0,13.0,3.0,0.0,2.0,1.0,0.0
5.0,0.92,1.0,1.0,0.0,3.0,-1.0,-1.0,4.0,4.0,3.0,-1.0,0.0
49.0,0.92,1.0,1.0,-1.0,2.0,0.0,21.0,2.0,1.0,5.0,-1.0,1.0
48.0,0.91,1.0,1.0,0.0,2.0,0.0,9.0,1.0,2.0,4.0,1.0,0.0
43.0,0.698,1.0,1.0,1.0,2.0,0.0,16.0,3.0,0.0,2.0,1.0,0.0
49.0,0.92,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,4.0,1.0,0.0
13.0,0.926,1.0,1.0,0.0,4.0,0.0,21.0,4.0,0.0,4.0,1.0,1.0
112.0,0.923,1.0,1.0,0.0,-1.0,0.0,18.0,4.0,0.0,5.0,1.0,0.0
48.0,0.91,1.0,0.0,0.0,-1.0,0.0,21.0,-1.0,4.0,2.0,5.0,0.0
48.0,0.91,1.0,1.0,0.0,3.0,0.0,21.0,4.0,0.0,2.0,4.0,0.0
13.0,0.926,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,0.0
48.0,0.91,1.0,1.0,0.0,2.0,0.0,15.0,4.0,4.0,1.0,-1.0,0.0
106.0,0.579,1.0,-1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,5.0,1.0
49.0,0.92,1.0,1.0,0.0,2.0,0.0,14.0,7.0,0.0,4.0,2.0,0.0
55.0,0.878,1.0,0.0,-1.0,-1.0,0.0,12.0,5.0,4.0,1.0,4.0,0.0
64.0,0.624,1.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0
49.0,0.92,1.0,1.0,0.0,2.0,0.0,7.0,7.0,0.0,4.0,2.0,0.0
48.0,0.91,-1.0,0.0,0.0,2.0,0.0,-1.0,6.0,0.0,1.0,2.0,0.0
64.0,0.624,1.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,2.0,1.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,8.0,-1.0,0.0,2.0,1.0,0.0
81.0,0.725,1.0,1.0,0.0,3.0,0.0,9.0,3.0,-1.0,2.0,1.0,0.0
13.0,0.926,1.0,1.0,0.0,3.0,0.0,21.0,5.0,0.0,3.0,1.0,0.0
3.0,0.5579999999999999,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0
5.0,0.92,1.0,1.0,0.0,-1.0,0.0,13.0,0.0,0.0,2.0,1.0,0.0
30.0,0.897,1.0,1.0,0.0,3.0,0.0,-1.0,-1.0,0.0,5.0,-1.0,0.0
5.0,0.92,1.0,1.0,2.0,3.0,0.0,21.0,4.0,0.0,5.0,1.0,0.0
2.0,0.887,1.0,1.0,0.0,3.0,0.0,21.0,3.0,1.0,5.0,3.0,0.0
5.0,0.92,1.0,1.0,1.0,1.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0
55.0,0.878,1.0,0.0,1.0,3.0,3.0,9.0,2.0,4.0,2.0,2.0,0.0
5.0,0.92,1.0,0.0,0.0,2.0,0.0,3.0,5.0,3.0,1.0,2.0,1.0
6.0,0.924,1.0,1.0,0.0,2.0,0.0,10.0,2.0,0.0,1.0,2.0,0.0
95.0,0.855,2.0,0.0,1.0,4.0,0.0,14.0,3.0,4.0,2.0,3.0,0.0
93.0,0.6659999999999999,2.0,1.0,0.0,2.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,20.0,3.0,1.0,1.0,3.0,1.0
5.0,0.92,1.0,1.0,0.0,3.0,3.0,21.0,4.0,0.0,5.0,2.0,0.0
74.0,0.893,1.0,1.0,2.0,2.0,0.0,14.0,1.0,-1.0,5.0,1.0,0.0
15.0,0.743,1.0,1.0,-1.0,1.0,-1.0,12.0,-1.0,0.0,1.0,1.0,0.0
64.0,0.624,1.0,0.0,1.0,2.0,0.0,-1.0,5.0,0.0,1.0,1.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,-1.0,2.0,5.0,2.0,2.0,0.0
66.0,0.698,1.0,1.0,0.0,1.0,0.0,11.0,0.0,1.0,3.0,1.0,0.0
61.0,0.682,1.0,0.0,1.0,2.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0
49.0,0.92,1.0,0.0,2.0,2.0,0.0,14.0,4.0,4.0,5.0,1.0,0.0
64.0,0.624,1.0,1.0,1.0,-1.0,0.0,7.0,-1.0,0.0,0.0,1.0,1.0
36.0,0.727,1.0,1.0,0.0,3.0,0.0,8.0,-1.0,1.0,-1.0,1.0,1.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,21.0,5.0,0.0,5.0,4.0,1.0
5.0,0.92,-1.0,1.0,0.0,2.0,0.0,15.0,2.0,0.0,2.0,-1.0,1.0
93.0,0.6659999999999999,1.0,-1.0,0.0,2.0,0.0,16.0,2.0,0.0,5.0,1.0,1.0
64.0,0.624,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0
5.0,0.92,2.0,1.0,0.0,2.0,1.0,21.0,3.0,0.0,4.0,2.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,3.0,0.0
64.0,0.624,1.0,1.0,0.0,3.0,0.0,8.0,2.0,0.0,1.0,3.0,0.0
4.0,0.804,1.0,0.0,2.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0
5.0,0.92,1.0,1.0,0.0,2.0,4.0,19.0,5.0,1.0,1.0,3.0,0.0
64.0,0.624,1.0,-1.0,0.0,2.0,-1.0,6.0,5.0,0.0,2.0,1.0,0.0
106.0,0.579,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0
48.0,0.91,1.0,-1.0,0.0,2.0,0.0,5.0,2.0,0.0,1.0,-1.0,0.0
64.0,0.624,1.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0
13.0,0.926,1.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,-1.0,0.0
51.0,0.903,1.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0
4.0,0.804,1.0,1.0,2.0,2.0,0.0,8.0,1.0,-1.0,1.0,1.0,0.0
48.0,0.91,1.0,1.0,0.0,2.0,0.0,16.0,2.0,1.0,1.0,4.0,0.0
5.0,0.92,1.0,0.0,0.0,2.0,0.0,15.0,5.0,0.0,3.0,1.0,0.0
5.0,0.92,2.0,0.0,0.0,2.0,0.0,21.0,4.0,1.0,5.0,5.0,1.0
64.0,0.624,1.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0
46.0,0.7659999999999999,-1.0,1.0,0.0,-1.0,0.0,7.0,0.0,1.0,1.0,2.0,0.0
64.0,0.624,1.0,1.0,0.0,2.0,0.0,12.0,3.0,0.0,1.0,-1.0,0.0
64.0,0.624,1.0,0.0,0.0,3.0,0.0,9.0,7.0,0.0,1.0,2.0,0.0
55.0,0.878,1.0,1.0,0.0,3.0,0.0,21.0,7.0,0.0,5.0,1.0,0.0
98.0,0.698,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
6.0,0.924,-1.0,-1.0,0.0,2.0,0.0,3.0,3.0,-1.0,5.0,1.0,0.0
64.0,0.624,1.0,1.0,1.0,3.0,0.0,0.0,5.0,0.0,5.0,2.0,1.0
64.0,0.624,1.0,1.0,0.0,2.0,0.0,19.0,4.0,0.0,2.0,1.0,0.0
75.0,0.794,1.0,1.0,0.0,2.0,0.0,13.0,1.0,0.0,1.0,1.0,0.0
48.0,0.91,1.0,1.0,0.0,-1.0,-1.0,21.0,1.0,0.0,2.0,1.0,0.0
64.0,0.624,1.0,1.0,0.0,3.0,0.0,10.0,2.0,0.0,4.0,1.0,1.0
5.0,0.92,1.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,3.0,1.0
1.0,0.895,0.0,0.0,0.0,-1.0,1.0,2.0,2.0,1.0,-1.0,2.0,0.0
95.0,0.855,1.0,1.0,0.0,2.0,0.0,16.0,5.0,1.0,2.0,1.0,0.0
11.0,0.55,1.0,1.0,2.0,2.0,0.0,6.0,3.0,1.0,2.0,1.0,1.0
64.0,0.624,1.0,1.0,1.0,3.0,0.0,4.0,3.0,0.0,1.0,2.0,1.0
77.0,0.7759999999999999,1.0,-1.0,0.0,1.0,2.0,1.0,-1.0,-1.0,1.0,2.0,0.0
105.0,0.83,-1.0,1.0,0.0,2.0,0.0,16.0,-1.0,1.0,1.0,-1.0,0.0
30.0,0.897,1.0,0.0,0.0,3.0,0.0,12.0,1.0,-1.0,2.0,1.0,0.0
48.0,0.91,1.0,1.0,0.0,2.0,0.0,11.0,2.0,0.0,2.0,1.0,0.0
64.0,0.624,1.0,0.0,0.0,-1.0,-1.0,7.0,7.0,0.0,1.0,-1.0,1.0
102.0,0.579,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
95.0,0.855,1.0,1.0,0.0,2.0,0.0,10.0,4.0,0.0,4.0,3.0,0.0
5.0,0.92,1.0,0.0,1.0,2.0,0.0,6.0,4.0,3.0,1.0,1.0,0.0
83.0,0.762,1.0,1.0,1.0,3.0,0.0,15.0,6.0,4.0,2.0,3.0,0.0
64.0,0.624,1.0,1.0,0.0,2.0,1.0,14.0,0.0,0.0,1.0,2.0,1.0
8.0,0.698,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0
2.0,0.887,-1.0,-1.0,-1.0,2.0,0.0,21.0,3.0,0.0,5.0,1.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,-1.0,5.0,0.0,1.0,1.0,1.0
89.0,0.866,1.0,1.0,0.0,3.0,0.0,17.0,1.0,1.0,2.0,1.0,0.0
5.0,0.92,1.0,-1.0,0.0,-1.0,0.0,19.0,2.0,0.0,1.0,2.0,1.0
5.0,0.92,1.0,1.0,2.0,2.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0
112.0,0.923,1.0,1.0,2.0,2.0,0.0,5.0,3.0,0.0,5.0,2.0,1.0
49.0,0.92,1.0,1.0,0.0,2.0,0.0,7.0,1.0,0.0,2.0,4.0,0.0
64.0,0.624,1.0,1.0,0.0,-1.0,0.0,15.0,4.0,-1.0,0.0,1.0,0.0
101.0,0.754,1.0,1.0,0.0,2.0,0.0,4.0,3.0,-1.0,2.0,1.0,0.0
64.0,0.624,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
48.0,0.91,1.0,1.0,0.0,2.0,0.0,21.0,4.0,0.0,1.0,1.0,0.0
48.0,0.91,-1.0,0.0,1.0,3.0,0.0,2.0,4.0,-1.0,-1.0,1.0,0.0
78.0,0.8270000000000001,1.0,1.0,-1.0,2.0,0.0,-1.0,3.0,0.0,-1.0,2.0,1.0
64.0,0.624,1.0,1.0,0.0,2.0,4.0,10.0,4.0,0.0,2.0,1.0,1.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,21.0,5.0,0.0,4.0,1.0,0.0
93.0,0.6659999999999999,1.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,2.0,1.0,0.0
11.0,0.55,1.0,1.0,-1.0,-1.0,0.0,-1.0,5.0,4.0,2.0,3.0,1.0
112.0,0.923,2.0,1.0,0.0,2.0,5.0,10.0,4.0,0.0,5.0,4.0,1.0
83.0,0.762,-1.0,0.0,-1.0,2.0,-1.0,3.0,3.0,1.0,0.0,2.0,0.0
93.0,0.6659999999999999,-1.0,1.0,2.0,-1.0,1.0,5.0,5.0,0.0,2.0,3.0,0.0
101.0,0.754,1.0,1.0,0.0,2.0,0.0,8.0,2.0,1.0,4.0,1.0,0.0
64.0,0.624,1.0,1.0,0.0,2.0,-1.0,10.0,4.0,0.0,2.0,-1.0,1.0
2.0,0.887,1.0,1.0,0.0,2.0,0.0,21.0,4.0,0.0,5.0,3.0,1.0
49.0,0.92,1.0,1.0,1.0,1.0,0.0,9.0,4.0,0.0,2.0,1.0,0.0
5.0,0.92,-1.0,1.0,0.0,2.0,0.0,8.0,-1.0,0.0,-1.0,5.0,0.0
6.0,0.924,1.0,1.0,-1.0,3.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0
64.0,0.624,1.0,1.0,1.0,3.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0
101.0,0.754,1.0,1.0,-1.0,2.0,0.0,19.0,5.0,0.0,5.0,-1.0,0.0
9.0,0.518,1.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0
102.0,0.579,1.0,1.0,0.0,2.0,0.0,10.0,1.0,0.0,2.0,1.0,1.0
13.0,0.926,1.0,1.0,0.0,2.0,0.0,12.0,5.0,0.0,2.0,1.0,0.0
5.0,0.92,1.0,0.0,0.0,-1.0,3.0,-1.0,2.0,4.0,1.0,-1.0,0.0
5.0,0.92,1.0,0.0,0.0,1.0,1.0,4.0,5.0,-1.0,0.0,-1.0,0.0
5.0,0.92,1.0,0.0,0.0,-1.0,3.0,10.0,1.0,-1.0,-1.0,1.0,0.0
49.0,0.92,1.0,1.0,0.0,3.0,0.0,21.0,4.0,0.0,5.0,1.0,1.0
78.0,0.8270000000000001,1.0,1.0,0.0,2.0,0.0,21.0,3.0,0.0,3.0,2.0,0.0
13.0,0.926,1.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0
13.0,0.926,1.0,1.0,0.0,3.0,0.0,11.0,1.0,2.0,1.0,1.0,0.0
64.0,0.624,1.0,1.0,0.0,2.0,0.0,2.0,5.0,1.0,2.0,1.0,1.0
49.0,0.92,1.0,1.0,0.0,-1.0,0.0,-1.0,4.0,0.0,1.0,2.0,0.0
89.0,0.866,1.0,1.0,0.0,3.0,0.0,15.0,2.0,0.0,1.0,1.0,0.0
64.0,0.624,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
48.0,0.91,1.0,1.0,0.0,2.0,0.0,21.0,3.0,0.0,5.0,2.0,1.0
64.0,0.624,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
70.0,0.939,1.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,2.0,1.0,0.0
13.0,0.926,1.0,0.0,1.0,3.0,-1.0,6.0,3.0,-1.0,-1.0,1.0,0.0
106.0,0.579,1.0,0.0,0.0,3.0,-1.0,1.0,-1.0,4.0,-1.0,2.0,1.0
48.0,0.91,1.0,1.0,0.0,2.0,3.0,7.0,5.0,0.0,5.0,3.0,0.0
64.0,0.624,1.0,1.0,-1.0,-1.0,0.0,7.0,7.0,-1.0,0.0,2.0,0.0
3.0,0.5579999999999999,1.0,1.0,0.0,2.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,0.0
64.0,0.624,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,5.0,3.0,0.0
4.0,0.804,1.0,1.0,0.0,3.0,0.0,9.0,5.0,0.0,2.0,1.0,1.0
5.0,0.92,2.0,-1.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,1.0,0.0
31.0,0.836,1.0,1.0,2.0,2.0,0.0,21.0,-1.0,0.0,2.0,-1.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,14.0,3.0,0.0,1.0,1.0,0.0
48.0,0.91,1.0,1.0,0.0,2.0,0.0,2.0,5.0,0.0,-1.0,2.0,0.0
83.0,0.762,1.0,1.0,0.0,3.0,-1.0,6.0,3.0,-1.0,-1.0,1.0,0.0
31.0,0.836,1.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0
13.0,0.926,1.0,1.0,0.0,2.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0
5.0,0.92,1.0,1.0,0.0,3.0,0.0,21.0,4.0,0.0,4.0,1.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,21.0,3.0,0.0,1.0,1.0,1.0
102.0,0.579,-1.0,1.0,0.0,2.0,0.0,-1.0,5.0,1.0,1.0,1.0,1.0
42.0,0.698,1.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0
5.0,0.92,2.0,1.0,2.0,2.0,0.0,18.0,2.0,4.0,5.0,5.0,0.0
64.0,0.624,2.0,0.0,1.0,3.0,0.0,-1.0,3.0,-1.0,1.0,3.0,1.0
64.0,0.624,1.0,1.0,0.0,-1.0,-1.0,8.0,3.0,0.0,3.0,5.0,1.0
103.0,0.939,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,-1.0,0.0
64.0,0.624,1.0,1.0,0.0,3.0,0.0,16.0,6.0,0.0,5.0,5.0,0.0
5.0,0.92,1.0,1.0,0.0,2.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0
55.0,0.878,1.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0,3.0,2.0,0.0
5.0,0.92,2.0,1.0,0.0,2.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0
94.0,0.802,1.0,1.0,0.0,2.0,5.0,10.0,2.0,0.0,2.0,1.0,0.0
